b'PS4',b'RT @PlayStationDE: Wir machen euch fit f\xc3\xbcr #Unrailed! \xf0\x9f\x9a\x84 und verlosen drei Store-Codes #PS4.\n\nTNB: https://t.co/CyHMW7Jghf \nhttps://t.co/ZZt\xe2\x80\xa6',1601656840.26592
b'',"b""RT @thefilopinks: hello, who's from malabon that's willing to help to operate 36 pc from 8am to 12pm. please hit us up asap. \n\n@BLACKPINK #\xe2\x80\xa6""",1601656840.270921
b'',"b""RT @thefilopinks: hello, who's from malabon that's willing to help to operate 36 pc from 8am to 12pm. please hit us up asap. \n\n@BLACKPINK #\xe2\x80\xa6""",1601656840.372944
b'Lalettan',b'RT @MohanlalMFC: #Lalettan exclusive pic with #MyG CEO AK Shaji..!!\n\n#Mohanlal @Mohanlal https://t.co/7OeRMrCA2D',1601656840.502973
b'MyG',b'RT @MohanlalMFC: #Lalettan exclusive pic with #MyG CEO AK Shaji..!!\n\n#Mohanlal @Mohanlal https://t.co/7OeRMrCA2D',1601656840.505974
b'Mohanlal',b'RT @MohanlalMFC: #Lalettan exclusive pic with #MyG CEO AK Shaji..!!\n\n#Mohanlal @Mohanlal https://t.co/7OeRMrCA2D',1601656840.508974
b'bayyanl\xc4\xb1\xc5\x9f',b'RT @Lusilu0: Que bien hablar por favor la amo \xe2\x99\xa5\xef\xb8\x8f\n\n#bayyanl\xc4\xb1\xc5\x9f',1601656840.53398
b'freecodefridaycontest',b'RT @majornelson: #freecodefridaycontest time. Read this and you could win a code for @CrashBandicoot 4: It\xe2\x80\x99s About Time on Xbox One. Good l\xe2\x80\xa6',1601656840.610998
b'MHWIB',b'\xe3\x81\x86\xe3\x82\x93\xe3\x80\x81\xe6\x99\xae\xe9\x80\x9a\xe3\x81\xab\xe6\xb3\xa3\xe3\x81\x84\xe3\x81\x9f\xe3\x82\x88(\xc2\xb4\xef\xbd\xa5\xcf\x89\xef\xbd\xa5\xef\xbd\x80)\n\xe3\x83\x9a\xe3\x82\xa2\xe3\x81\xa7\xe9\xa0\x91\xe5\xbc\xb5\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x9f\xe3\x81\xae\xe3\x81\xab\xe3\x81\x93\xe3\x81\xae\xe4\xbb\x95\xe6\x89\x93\xe3\x81\xa1\xe3\x81\xa0\xe2\x80\xa6(\xc2\xb4\xef\xbd\xa5\xcf\x89\xef\xbd\xa5\xef\xbd\x80)\xe7\xac\x91\n#MHWIB #PS4share #\xe3\x83\x9f\xe3\x83\xa9\xe3\x83\x9c\xe3\x83\xac\xe3\x82\xa2\xe3\x82\xb9\n\nhttps://t.co/nxmbrEYdSF https://t.co/LA4ws4bT2q',1601656840.672011
b'PS4share',b'\xe3\x81\x86\xe3\x82\x93\xe3\x80\x81\xe6\x99\xae\xe9\x80\x9a\xe3\x81\xab\xe6\xb3\xa3\xe3\x81\x84\xe3\x81\x9f\xe3\x82\x88(\xc2\xb4\xef\xbd\xa5\xcf\x89\xef\xbd\xa5\xef\xbd\x80)\n\xe3\x83\x9a\xe3\x82\xa2\xe3\x81\xa7\xe9\xa0\x91\xe5\xbc\xb5\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x9f\xe3\x81\xae\xe3\x81\xab\xe3\x81\x93\xe3\x81\xae\xe4\xbb\x95\xe6\x89\x93\xe3\x81\xa1\xe3\x81\xa0\xe2\x80\xa6(\xc2\xb4\xef\xbd\xa5\xcf\x89\xef\xbd\xa5\xef\xbd\x80)\xe7\xac\x91\n#MHWIB #PS4share #\xe3\x83\x9f\xe3\x83\xa9\xe3\x83\x9c\xe3\x83\xac\xe3\x82\xa2\xe3\x82\xb9\n\nhttps://t.co/nxmbrEYdSF https://t.co/LA4ws4bT2q',1601656840.675012
b'\xe3\x83\x9f\xe3\x83\xa9\xe3\x83\x9c\xe3\x83\xac\xe3\x82\xa2\xe3\x82\xb9',b'\xe3\x81\x86\xe3\x82\x93\xe3\x80\x81\xe6\x99\xae\xe9\x80\x9a\xe3\x81\xab\xe6\xb3\xa3\xe3\x81\x84\xe3\x81\x9f\xe3\x82\x88(\xc2\xb4\xef\xbd\xa5\xcf\x89\xef\xbd\xa5\xef\xbd\x80)\n\xe3\x83\x9a\xe3\x82\xa2\xe3\x81\xa7\xe9\xa0\x91\xe5\xbc\xb5\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x9f\xe3\x81\xae\xe3\x81\xab\xe3\x81\x93\xe3\x81\xae\xe4\xbb\x95\xe6\x89\x93\xe3\x81\xa1\xe3\x81\xa0\xe2\x80\xa6(\xc2\xb4\xef\xbd\xa5\xcf\x89\xef\xbd\xa5\xef\xbd\x80)\xe7\xac\x91\n#MHWIB #PS4share #\xe3\x83\x9f\xe3\x83\xa9\xe3\x83\x9c\xe3\x83\xac\xe3\x82\xa2\xe3\x82\xb9\n\nhttps://t.co/nxmbrEYdSF https://t.co/LA4ws4bT2q',1601656840.678013
b'\xe4\xb8\xbc\xe6\x8e\xa2\xe7\xb4\xa2\xe8\x80\x85',b'RT @vidro0124: Theseus\xef\xbc\x88\xe3\x83\x86\xe3\x82\xbb\xe3\x82\xa6\xe3\x82\xb9\xef\xbc\x89\n\xe3\x80\x8c\xe6\x9c\x88\xe9\x9d\xa2\xe4\xb8\x96\xe7\x95\x8c\xe3\x80\x8d\xe6\x9c\x88\xe5\x81\xb4\xe6\x8e\xa2\xe7\xb4\xa2\xe8\x80\x85\n#\xe4\xb8\xbc\xe6\x8e\xa2\xe7\xb4\xa2\xe8\x80\x85\n#\xe4\xb8\xbcPC https://t.co/6YJ0Cf56lE',1601656840.985082
b'\xe4\xb8\xbcPC',b'RT @vidro0124: Theseus\xef\xbc\x88\xe3\x83\x86\xe3\x82\xbb\xe3\x82\xa6\xe3\x82\xb9\xef\xbc\x89\n\xe3\x80\x8c\xe6\x9c\x88\xe9\x9d\xa2\xe4\xb8\x96\xe7\x95\x8c\xe3\x80\x8d\xe6\x9c\x88\xe5\x81\xb4\xe6\x8e\xa2\xe7\xb4\xa2\xe8\x80\x85\n#\xe4\xb8\xbc\xe6\x8e\xa2\xe7\xb4\xa2\xe8\x80\x85\n#\xe4\xb8\xbcPC https://t.co/6YJ0Cf56lE',1601656841.091106
b'Callofduty',b'#Callofduty #ModernWarfare #Warzone #Francotirador #SP-R208 #MP7  #PS4share\n\nhttps://t.co/OmTFlOSBRr https://t.co/YU5VuvUX6n',1601656841.096107
b'ModernWarfare',b'#Callofduty #ModernWarfare #Warzone #Francotirador #SP-R208 #MP7  #PS4share\n\nhttps://t.co/OmTFlOSBRr https://t.co/YU5VuvUX6n',1601656841.098107
b'Warzone',b'#Callofduty #ModernWarfare #Warzone #Francotirador #SP-R208 #MP7  #PS4share\n\nhttps://t.co/OmTFlOSBRr https://t.co/YU5VuvUX6n',1601656841.101108
b'Francotirador',b'#Callofduty #ModernWarfare #Warzone #Francotirador #SP-R208 #MP7  #PS4share\n\nhttps://t.co/OmTFlOSBRr https://t.co/YU5VuvUX6n',1601656841.104108
b'SPR208',b'#Callofduty #ModernWarfare #Warzone #Francotirador #SP-R208 #MP7  #PS4share\n\nhttps://t.co/OmTFlOSBRr https://t.co/YU5VuvUX6n',1601656841.106109
b'MP7',b'#Callofduty #ModernWarfare #Warzone #Francotirador #SP-R208 #MP7  #PS4share\n\nhttps://t.co/OmTFlOSBRr https://t.co/YU5VuvUX6n',1601656841.10911
b'PS4share',b'#Callofduty #ModernWarfare #Warzone #Francotirador #SP-R208 #MP7  #PS4share\n\nhttps://t.co/OmTFlOSBRr https://t.co/YU5VuvUX6n',1601656841.11211
b'CBLoL',b'RT @Skeattt: O #CBLoL 2021 foi anunciado.\n\nCruzeiro eSports\nFalkol Prodigy\nFlamengo Esports\nFURIA Esports\nINTZ\nKaBuM! e-Sports\nLOUD\npaiN Ga\xe2\x80\xa6',1601656841.182126
b'SarkaruVaariPaata',b'RT @Dhfm89754700: Manoluu malli test modalettesaru\xf0\x9f\xa4\xb7\xf0\x9f\xa4\xb7\n\n#SarkaruVaariPaata https://t.co/6eBrkoE8R4',1601656841.848276
b'MichelleBolsonaro',"b'RT @MTurismo: Entregamos hoje \xc3\xa0 primeira-dama #MichelleBolsonaro  brinquedos, livros e jogos pedag\xc3\xb3gicos arrecadados na campanha \xe2\x80\x9cVem Brinc\xe2\x80\xa6'",1601656842.241365
b'Russian',b'Exclusive: #Russian operation masqueraded as right-wing news site to target U.S. voters - sources https://t.co/zp0aCFP8JK #VOTE',1601656842.244366
b'VOTE',b'Exclusive: #Russian operation masqueraded as right-wing news site to target U.S. voters - sources https://t.co/zp0aCFP8JK #VOTE',1601656842.247367
b'AP',b'RT @NoVq14: \xe5\x89\x8d\xe5\x9b\x9e\xe3\x80\x81\xe6\xad\xa6\xe5\x99\xa8\xe7\xb7\xa8\xe3\x81\xa7\xe3\x80\x811.5\xe4\xb8\x87\xe3\x81\x84\xe3\x81\x84\xe3\x81\xad\xe3\x81\x8f\xe3\x82\x89\xe3\x81\x84\xe3\x81\x97\xe3\x81\xa6\xe9\xa0\x82\xe3\x81\x8d\xe3\x81\x8b\xe3\x81\xaa\xe3\x82\x8a\xe5\xa5\xbd\xe8\xa9\x95\xe3\x81\xa0\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\xae\xe3\x81\xa7\xe3\x80\x81\nAPEX\xe3\x83\x80\xe3\x82\xa6\xe3\x83\xb3\xe3\x83\xad\xe3\x83\xbc\xe3\x83\x89\xe9\x96\x8b\xe5\xa7\x8b\xe6\x97\xa5\xe3\x81\x8b\xe3\x82\x89PS4\xe3\x81\xa7\xe5\xa7\x8b\xe3\x82\x81\xe3\x81\x9f\xe7\x94\xb7\xe3\x81\xae\xe7\x8b\xac\xe6\x96\xad\xe3\x81\xa8\xe5\x81\x8f\xe8\xa6\x8b\xe3\x81\xa8\xe5\x81\x8f\xe8\xa6\x8b\xe3\x81\xa8\xe5\x81\x8f\xe8\xa6\x8b\xe3\x81\xa7\xe6\x9b\xb8\xe3\x81\x84\xe3\x81\x9f\xe3\x80\x81\xe3\x82\xb7\xe3\x83\xbc\xe3\x82\xba\xe3\x83\xb36\xe7\x89\x88\xe3\x80\x82\n\xe3\x80\x8c\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xaf\xe3\x81\xa7\xe5\x88\x86\xe3\x81\x8b\xe3\x82\x8b\xe7\x89\xb9\xe5\xbe\xb4\xe3\x80\x82\xe3\x80\x8d\n\xe3\x82\x92\xe3\x81\xbe\xe3\x81\xa8\xe3\x82\x81\xe3\x81\x9f\xe7\x94\xbb\xe5\x83\x8f\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe3\x81\xaa\xe3\x81\x8a\xe3\x80\x81\xe7\x95\xb0\xe8\xab\x96\xe3\x81\xaf\xe5\xa4\xa7\xe3\x81\x84\xe3\x81\xab\xe3\x80\x81\xe5\xa4\xa7\xe3\x81\x84\xe3\x81\xab\xe8\xaa\x8d\xe3\x82\x81\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\n#AP\xe2\x80\xa6',1601656842.258368
b'CONCOURS',b'RT @ChocoBonPlan: \xf0\x9f\x8e\x81#CONCOURS\n\nFIFA 21 (PS4) \xc3\xa0 gagner !\n\nPour participer : \n\nSuivre @EnebaFr et @ChocoBonPlan\n+ RT ce Tweet\n\nSi vous avez d\xc3\xa9\xe2\x80\xa6',1601656842.296377
b'book',"b'RT @BajanCallie: Exclusive first chapters of my new #book, The Vanishing Girls, come out in the next issue of my magazine. Click here to su\xe2\x80\xa6'",1601656842.390399
b'PS4share',b'RT @shanishani3762: \xe5\x88\xb0\xe5\xba\x95\xe8\xa8\xb1\xe3\x81\x95\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xb9\xe3\x81\x8d\xe8\xa1\x8c\xe7\x82\xba\xe3\x81\xa7\xe3\x81\xaf\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xa8\xe3\x81\x8a\xe3\x82\x82\xe3\x81\x86 #PS4share\n\nhttps://t.co/D6GiUXSEWa https://t.co/mS1ZH8Nfxc',1601656842.432408
b'CONCOURS',"b'RT @ActuG: #CONCOURS : Une PS5 ou une #XboxSeriesX \xc3\xa0 gagner ! \xf0\x9f\x94\xa5\xf0\x9f\x98\xb1\n\nPour jouer \xf0\x9f\x91\x89 https://t.co/sJeBIAFG0e\n\nPour soutenir, vous pouvez :\n\n\xf0\x9f\x92\xa5 #RT\xe2\x80\xa6'",1601656843.059549
b'XboxSeriesX',"b'RT @ActuG: #CONCOURS : Une PS5 ou une #XboxSeriesX \xc3\xa0 gagner ! \xf0\x9f\x94\xa5\xf0\x9f\x98\xb1\n\nPour jouer \xf0\x9f\x91\x89 https://t.co/sJeBIAFG0e\n\nPour soutenir, vous pouvez :\n\n\xf0\x9f\x92\xa5 #RT\xe2\x80\xa6'",1601656843.062564
b'RT',"b'RT @ActuG: #CONCOURS : Une PS5 ou une #XboxSeriesX \xc3\xa0 gagner ! \xf0\x9f\x94\xa5\xf0\x9f\x98\xb1\n\nPour jouer \xf0\x9f\x91\x89 https://t.co/sJeBIAFG0e\n\nPour soutenir, vous pouvez :\n\n\xf0\x9f\x92\xa5 #RT\xe2\x80\xa6'",1601656843.06555
b'CONCOURS',b'RT @ChocoBonPlan: \xf0\x9f\x8e\x81#CONCOURS\n\nFIFA 21 (PS4) \xc3\xa0 gagner !\n\nPour participer : \n\nSuivre @EnebaFr et @ChocoBonPlan\n+ RT ce Tweet\n\nSi vous avez d\xc3\xa9\xe2\x80\xa6',1601656843.104559
b'CRFConStarWarsSquadrons',b'@CarrefourGaming @EA_Espana #CRFConStarWarsSquadrons #StarWarsSquadrons XBOX @joselu22',1601656843.120563
b'StarWarsSquadrons',b'@CarrefourGaming @EA_Espana #CRFConStarWarsSquadrons #StarWarsSquadrons XBOX @joselu22',1601656843.124563
b'WillYouSurvive',b'Use my link to enter the @EnemyOnBoard PC Giveaway celebrating their deadliest update yet. #WillYouSurvive\xe2\x80\xa6 https://t.co/t7eLB8Rz48',1601656843.228587
b'FreeAssange',b'RT @LulaOficial: #FreeAssange!',1601656843.473642
b'PS5',b'@ActuG @DeriveFigurine #PS5 bien \xc3\xa9videmment ! Rien que pour God of War !',1601656843.541657
b'PS4share',b'RT @rigorous_winter: \xeb\xb6\x80\xec\xb1\x84\xec\xb6\xa4\xec\x9d\xb4 \xec\xa9\xa8\xeb\xa1\x9c \xeb\x94\x94\xec\x8a\xa4\xec\xbd\x94\xeb\x9e\x91 \xec\x82\x90\xea\xb9\x8c\xeb\x9c\xb8\xe3\x85\xa1\xe3\x85\xa1 #PS4share\n\nhttps://t.co/Iy0EqrXdPB https://t.co/SyeC0yt9D2',1601656843.798715
b'Sony',"b'RT @pushsquare: Seeing The Last of Us 2 at 4K, 60FPS Makes Us Pray for a PS5 Upgrade https://t.co/vMXii2D9Gg #Sony #PS5 #PS4 #TheLastofUs #\xe2\x80\xa6'",1601656843.841725
b'PS5',"b'RT @pushsquare: Seeing The Last of Us 2 at 4K, 60FPS Makes Us Pray for a PS5 Upgrade https://t.co/vMXii2D9Gg #Sony #PS5 #PS4 #TheLastofUs #\xe2\x80\xa6'",1601656843.844726
b'PS4',"b'RT @pushsquare: Seeing The Last of Us 2 at 4K, 60FPS Makes Us Pray for a PS5 Upgrade https://t.co/vMXii2D9Gg #Sony #PS5 #PS4 #TheLastofUs #\xe2\x80\xa6'",1601656843.846726
b'TheLastofUs',"b'RT @pushsquare: Seeing The Last of Us 2 at 4K, 60FPS Makes Us Pray for a PS5 Upgrade https://t.co/vMXii2D9Gg #Sony #PS5 #PS4 #TheLastofUs #\xe2\x80\xa6'",1601656843.849726
b'',"b'RT @pushsquare: Seeing The Last of Us 2 at 4K, 60FPS Makes Us Pray for a PS5 Upgrade https://t.co/vMXii2D9Gg #Sony #PS5 #PS4 #TheLastofUs #\xe2\x80\xa6'",1601656843.852727
b'ExecutiveOrder',"b""RT @EpochTimes: President Trump's #ExecutiveOrder seeks to ramp up domestic production of critical #RareEarths and support #Mining in the U\xe2\x80\xa6""",1601656843.855728
b'RareEarths',"b""RT @EpochTimes: President Trump's #ExecutiveOrder seeks to ramp up domestic production of critical #RareEarths and support #Mining in the U\xe2\x80\xa6""",1601656843.858729
b'Mining',"b""RT @EpochTimes: President Trump's #ExecutiveOrder seeks to ramp up domestic production of critical #RareEarths and support #Mining in the U\xe2\x80\xa6""",1601656843.861729
b'Exclusive',b'RT @etimes: #Exclusive! @jackkybhagnani on the major challenges he faced while shooting for #BellBottom amid the new normal\n\nhttps://t.co/6\xe2\x80\xa6',1601656844.019765
b'BellBottom',b'RT @etimes: #Exclusive! @jackkybhagnani on the major challenges he faced while shooting for #BellBottom amid the new normal\n\nhttps://t.co/6\xe2\x80\xa6',1601656844.022766
b'SarkaruVaariPaata',b'RT @Dhfm89754700: Mana watson eee naa elaga adedi\xf0\x9f\xa4\xa7\xf0\x9f\x98\xab\xf0\x9f\x98\xab\n\n#SarkaruVaariPaata https://t.co/6eBrkoE8R4',1601656844.22181
b'THEALBUM',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.258819
b'LovesickGirls',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.26182
b'BLACKPINK',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.26382
b'\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.266821
b'JISOO',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.268821
b'\xec\xa7\x80\xec\x88\x98',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.271822
b'Jennie',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.273822
b'\xec\xa0\x9c\xeb\x8b\x88',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.276822
b'Ros\xc3\xa9',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.279823
b'\xeb\xa1\x9c\xec\xa0\x9c',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.282824
b'LISA',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.285824
b'\xeb\xa6\xac\xec\x82\xac',b'HOPE I CAN GET ALBUM\xf0\x9f\xa5\xb2\n\n#THEALBUM #LovesickGirls\n#BLACKPINK #\xeb\xb8\x94\xeb\x9e\x99\xed\x95\x91\xed\x81\xac \n#JISOO #\xec\xa7\x80\xec\x88\x98 #Jennie #\xec\xa0\x9c\xeb\x8b\x88\n#Ros\xc3\xa9 #\xeb\xa1\x9c\xec\xa0\x9c #LISA #\xeb\xa6\xac\xec\x82\xac\xe2\x80\xa6 https://t.co/wvsmy7YaSr',1601656844.287825
b'PS4live',b'Check out my broadcast from my PlayStation 4! #PS4live (Ghost of Tsushima)  live at https://t.co/d3vPPWIlrF',1601656844.339837
b'JusticeForManisha',b'#JusticeForManisha \nNothing is bigger than HUMANITY \nThe country dies not need police that are engaging with the CR\xe2\x80\xa6 https://t.co/7P0N2dOONG',1601656845.054998
b'\xe3\x83\xad\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xa2\xe3\x83\xbc\xe3\x82\xaf_\xe3\x82\xb5\xe3\x83\xbc\xe3\x83\x93\xe3\x82\xb9\xe9\x96\x8b\xe5\xa7\x8b',b'RT @Official_LAJP: \xe3\x80\x9010/3\xef\xbc\x88\xe5\x9c\x9f\xef\xbc\x89\xe5\x88\x86\xe3\x80\x91\n\n#\xe3\x83\xad\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xa2\xe3\x83\xbc\xe3\x82\xaf_\xe3\x82\xb5\xe3\x83\xbc\xe3\x83\x93\xe3\x82\xb9\xe9\x96\x8b\xe5\xa7\x8b\n\n\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\x9f\xe3\x83\xb3\xe3\x82\xb0PC\xe3\x81\x8c\xe6\x8a\xbd\xe9\x81\xb8\xe3\x81\xa7\xe5\xbd\x93\xe3\x81\x9f\xe3\x82\x8b\xf0\x9f\x8e\x81\n\xe3\x81\x93\xe3\x81\xae\xe3\x82\xa2\xe3\x82\xab\xe3\x82\xa6\xe3\x83\xb3\xe3\x83\x88\xef\xbc\x88@Official_LAJP\xef\xbc\x89\xe3\x82\x92\xe3\x83\x95\xe3\x82\xa9\xe3\x83\xad\xe3\x83\xbc\xef\xbc\x86\xe3\x81\x93\xe3\x81\xae\xe3\x83\x84\xe3\x82\xa4\xe3\x83\xbc\xe3\x83\x88\xe3\x82\x92RT\xe3\x81\xa7\xe3\x81\x9d\xe3\x81\xae\xe5\xa0\xb4\xe3\x81\xa7\xe3\x81\x8f\xe3\x81\x98\xe3\x81\xae\xe7\xb5\x90\xe6\x9e\x9c\xe3\x81\x8c\xe3\x82\x8f\xe3\x81\x8b\xe3\x82\x8b\xf0\x9f\x94\x8e\n\n\xe3\x81\x95\xe3\x82\x89\xe3\x81\xab\xe4\xbb\x8a\xe3\x80\x8eLOST ARK\xe3\x80\x8f\xe3\x82\x92\xe5\xa7\x8b\xe3\x82\x81\xe3\x82\x8b\xe3\x81\xa8\xe5\x8f\x82\xe5\x8a\xa0\xe2\x80\xa6',1601656845.782162
